,link_fixing_commit,os,days_needed_to_remove_min,days_needed_to_remove_max,introducing_commit_id_first,introducing_commit_id_last,fixing_commit_id,commiter_fixing_date,releases_pre_fixing_commit,issues_pre_fixing_commit,open_issues_pre_fixing_commit,closed_issues_pre_fixing_commit,mean_code_frequency_addition,median_code_frequency_addition,mean_code_frequency_deletion,median_code_frequency_deletion,patch_total_modifications,patch_total_deletions,patch_total_additions,Main Language,LOC,Contributors,age_pre_fixing
211,https://github.com/colloquy/colloquy/commit/44a3c1e31ab8ad53ad5d0ea5d4d221871d9cadfa,ios,0,504,520df34f,13091372,44a3c1e3,2005-10-23T19:26:12Z,0,626,38,588,1655.168044,4,1470.807163,2,63,15,48,Objective-C,49969,1,973
212,https://github.com/herzbube/littlego/commit/431d8464b803f79c3202661b2d95ef3bc044b504,ios,117,117,25a4410,25a4410,431d846,2014-08-02T18:25:58Z,18,224,81,143,178.2453532,0,75.9070632,0,2,1,1,Objective-C,36213,1,1287
213,https://github.com/colloquy/colloquy/commit/cc88a3bd928747d218369dea030bd24d1c9b2b5d,ios,2,15,52f3d315,28c57745,cc88a3bd,2009-01-10T02:31:30Z,0,1574,190,1384,1588.391771,2,1733.561717,1,64,25,39,Objective-C,156770,1,2148
214,https://github.com/mozilla-mobile/firefox-ios/commit/1e43f69dc00376ddad9f199ae565bc5eca6a3043,ios,54,111,ad68d193e,2a56cddf5,1e43f69dc,2016-03-18T14:03:02Z,20,1640,0,1640,5621.184783,835.5,10013.21739,506,113,53,60,Swift,405501,67,502
215,https://github.com/mozilla-mobile/firefox-ios/commit/03d48ebda778cef88f535194c16d781464c2d68c,ios,299,425,c02255251,655f7a845,03d48ebda,2016-06-08T13:11:47Z,44,1894,0,1894,5892.837209,815,10656.99419,502,11,4,7,Swift,415127,67,584
216,https://github.com/geometer/FBReaderJ/commit/d46f4389b2b3b22fe9f86cd10bca7aacb71c118e,android,1,850,ab72a293d,1212c4910,d46f4389b,2014-05-29T03:09:42Z,174,201,100,101,598.3848921,0,477.323741,0,18,6,12,Java,207332,7,2426
217,https://github.com/SimpleMobileTools/Simple-Calendar/commit/c44abf295787de4f3e28e6ed9799ac68c365033e,android,237,385,b620a7c2,1d7ba8ee,c44abf29,2018-05-06T08:31:07Z,117,477,39,438,479.6666667,97.5,359.8888889,45.5,21,9,12,Kotlin,19137,26,833
218,https://github.com/Evisceration/DeviceControl/commit/21675b24c370052e011316853380f01fa5244598,android,13,30,6f7ad7cb,9194752,21675b24,2014-03-14T14:08:58Z,0,0,0,0,729.4429066,0,626.7958478,0,317,100,217,Java,12386,6,75
219,https://github.com/geometer/FBReaderJ/commit/3f956fbc516f0d6378ee80a56b40e617752b03d7,android,686,936,9e80acf73,c8a4ad85f,3f956fbc5,2013-03-16T22:59:58Z,102,126,68,58,747.1524927,0,544.9706745,0,5,3,2,Java,184770,7,1987
220,https://github.com/cgeo/cgeo/commit/8664f231f74cff144c8e605614978cc3f0ab81e5,android,105,824,be26c1845,7acfa3b46,8664f231f,2016-07-23T16:36:14Z,96,5851,265,5586,972.4277108,209.5,834.2349398,101.5,42,11,31,Java,148828,47,1840
221,https://github.com/geometer/FBReaderJ/commit/d68eebf52ff98982b4d88c4c832d6654d30397b5,android,1,449,08e5233f6,eebd83104,d68eebf52,2009-03-26T15:54:22Z,0,0,0,0,1948.532847,108,1305.414234,39,127,23,104,Java,31498,6,536
222,https://github.com/owncloud/android/commit/8db0692daf94db68e08d765dcc3e57f0de638d28,android,0,0,0174908b8,0174908b8,8db0692da,2012-04-07T12:53:05Z,0,0,0,0,2130.192308,707,1842.617949,391.5,20,6,14,Java,6975,3,237
223,https://github.com/Evisceration/DeviceControl/commit/07976faa2d7b6ae5de24222525637ebc5df3134c,android,21,21,6f7ad7cb,6f7ad7cb,07976faa,2014-03-04T19:35:29Z,0,0,0,0,794.7931034,0,689.2241379,0,16,8,8,Java,11642,6,65
224,https://github.com/geometer/FBReaderJ/commit/bcba8c9541a31117e282f84da1f40b105d8463e1,android,0,0,ae9155835,ae9155835,bcba8c954,2007-12-16T00:53:12Z,0,0,0,0,2056.986971,97.5,1326.726384,32.5,24,9,15,Java,15515,5,70
225,https://github.com/TheAndroidMaster/Status/commit/80afbd60e903aff0d29c5aa9362f689768467146,android,121,203,aab34fd,6387d67,80afbd6,2017-03-25T16:03:40Z,21,0,0,0,121.9312977,0,91.32824427,0,160,65,95,Java,14695,3,265
226,https://github.com/cgeo/cgeo/commit/07551b71d28d9ed9531b29e3d70c0e39d9f912fe,android,0,0,c041d011c,d74e023d3,07551b71d,2011-08-16T09:40:15Z,0,209,4,205,2131.553191,581,1598.496454,295,12,6,6,Java,39541,17,37
227,https://github.com/cgeo/cgeo/commit/6891e9f55b5e10792dc5de0259ed1b7dddad0969,android,243,1344,4f7c67407,b715a627c,6891e9f55,2015-05-21T12:32:10Z,81,4956,183,4773,1222.013216,313,971.8898678,137,16,11,5,Java,130580,47,1411
228,https://github.com/geometer/FBReaderJ/commit/f495c2e42d588705926849b913abed8762b2b1db,android,1208,1280,ff7fb4ad2,dfece0b38,f495c2e42,2012-10-12T00:27:50Z,84,75,37,38,801.1790634,0,563.261708,0,36,5,31,Java,177203,7,1832
229,https://github.com/SimpleMobileTools/Simple-Camera/commit/44fb913b0e78eb6b9d802810d860fc65b03b0031,android,0,0,1c4543f,1c4543f,44fb913,2018-02-22T16:41:20Z,54,121,10,111,77.40963855,0,60.08433735,0,3,1,2,Kotlin,3551,28,683
230,https://github.com/cgeo/cgeo/commit/837b8ccf4184cac792eb225b28a6e9c557c935df,android,29,1252,a0932683f,f77d0cd26,837b8ccf4,2016-08-11T16:32:12Z,96,5891,272,5619,958.3251534,188,830.9877301,99,37,15,22,Java,149635,47,1859
231,https://github.com/eolwral/OSMonitor/commit/ee1014114cf5adfb7071d0a8d25ed72f8c518644,android,116,216,5c1e1d1,eed72dc,ee10141,2013-12-21T16:43:57Z,0,19,1,18,609.744186,0,1293.006645,0,19,11,8,Java,176100,1,237
232,https://github.com/geometer/FBReaderJ/commit/b90c9cdf5f653728ae5822b262e54665d8c34952,android,20,441,b18e7766f,a4fe1bd71,b90c9cdf5,2013-03-10T19:34:27Z,96,122,66,56,747.1524927,0,544.9706745,0,14,4,10,Java,184698,7,1981
233,https://github.com/geometer/FBReaderJ/commit/0b97ef54f44d6f41477af73331a56e1ef36993c0,android,15,1644,68167fe2b,2d0ec0e1f,0b97ef54f,2013-10-07T14:04:52Z,114,156,83,73,704.5691318,0,528.4598071,0,113,27,86,Java,193333,7,2192
234,https://github.com/cgeo/cgeo/commit/d6da09c7793cd1aa62a9c37912fbe8a2471c78bf,android,689,1160,4a24570ba,14b64ba56,d6da09c77,2016-07-13T16:48:38Z,96,5827,260,5567,973.5568862,210,834.8203593,103,41,12,29,Java,148888,47,1830
235,https://github.com/cgeo/cgeo/commit/821a9a1513e7a1573411e84ae3533d53d4ca3936,android,22,53,3a311f2a4,baf51975f,821a9a151,2011-09-02T18:20:11Z,1,353,8,345,2022.91924,577,1571.745843,292,61,28,33,Java,42592,29,54
236,https://github.com/geometer/FBReaderJ/commit/188160e021008467789a878febe3bb20c9208a8c,android,134,2379,4ca7abf9d,c839d727d,18800000,2014-05-23T20:49:56Z,170,198,99,99,602.2293907,0,478.1577061,0,69,22,47,Java,205857,7,2420
237,https://github.com/cgeo/cgeo/commit/e27d70eba9e22b066735ede0887c1b7caafeabfd,android,148,553,ed0b73b7e,482b0be8d,e27d70eba,2016-11-13T23:46:41Z,103,6125,298,5827,893.738255,153,815.4026846,84,137,37,100,Java,155622,47,1953
238,https://github.com/geometer/FBReaderJ/commit/2e5c911d43a0e2f9caac2ba5fe12437ddd25dc1c,android,0,785,92798677,9d2080af7,2e5c911d4,2014-05-23T21:20:28Z,170,198,99,99,602.2293907,0,478.1577061,0,23,3,20,Java,205873,7,2420
239,https://github.com/geometer/FBReaderJ/commit/e0372da635b46e31a30afe46ca721ac736d52a16,android,17,36,900ae7c7a,fac809994,e0372da63,2007-12-09T16:18:38Z,0,0,0,0,2055.773984,102,1325.585366,33,37,16,21,Java,14620,5,63
240,https://github.com/Evisceration/DeviceControl/commit/19557e7df3dccc5af75db959e513abb81a94d1a6,android,0,110,5c63daf4,9e84cc45,19557e7d,2014-04-23T19:16:24Z,0,0,0,0,628.459364,0,564.8268551,0,505,489,16,Java,20875,6,115
241,https://github.com/owncloud/android/commit/020d2885ce5f923870ff3aed02db98d6e9eb2a48,android,2,101,db0f0001f,0aeb42588,020d2885c,2012-05-15T21:12:07Z,0,0,0,0,2126.382813,705,1843.260417,391.5,768,299,469,Java,8930,3,275
242,https://github.com/cgeo/cgeo/commit/baa14454350d38264906c7433a32056cd880055c,android,143,238,7b432f484,7f0d7a0a1,baa144543,2016-08-28T10:22:10Z,99,5926,276,5650,968.16875,187.5,841.3375,97.5,58,14,44,Java,149764,47,1876
243,https://github.com/TheAndroidMaster/Status/commit/d53520a9c5a045847dbf5494c5cde08eb6d41d29,android,20,99,dfd6c17,203d04b,d53520a,2016-10-15T18:42:12Z,16,0,0,0,153.3896104,0,107.2077922,0,160,39,121,Java,12193,2,104
244,https://github.com/erdemorman/mdx/commit/e062209ab8dc1043f61706793d0e301d919e0640,android,18,33,cc896fd,65e3ad6,e062209,2016-05-23T22:31:06Z,0,0,0,0,0,0,0,0,15,14,1,Java,15185,1,36
245,https://github.com/geometer/FBReaderJ/commit/7fe4e096e1298c49dc3b487a9b0145ff54ac056b,android,284,365,08442edaf,437f3bc40,7fe4e096e,2009-04-12T21:38:20Z,0,0,0,0,1945.686239,102,1300.434862,36,84,28,56,Java,31555,6,553
246,https://github.com/geometer/FBReaderJ/commit/08e5233f68cc1221d833e5533b7a08d3fe93a44e,android,3,86,23c429502,f69845cec,08e5233f6,2008-01-02T11:34:31Z,0,0,0,0,2054.823529,93,1324.674837,31.5,4417,1499,2918,Java,17236,5,87
247,https://github.com/cgeo/cgeo/commit/1bdd50e6a54553264d80e4044b3b5405eb7469d4,android,179,301,2cdcbdd07,34d996bce,1bdd50e6a,2015-05-21T12:15:29Z,81,4956,183,4773,1222.013216,313,971.8898678,137,12,3,9,Java,130584,47,1411
248,https://github.com/connectbot/connectbot//commit/bfac23d58a1260f61de6c69be4e80b2d85e045ac,android,2,422,d6764b77,4031f5d1,bfac23d5,2009-01-16T18:16:48Z,2,0,0,0,540.3405018,0,406.6917563,0,102,40,62,Java,28702,2,2819
249,https://github.com/Tasssadar/MultiROMMgr/commit/915508233ce1e7eeb6269957f443fd57618d2e54,android,0,19,f8a9e61,b253e66,9155082,2013-11-22T19:22:33Z,0,9,0,9,48.27213115,0,23.06229508,0,9,5,4,Java,6586,1,40
250,https://github.com/geometer/FBReaderJ/commit/ed41542d3cdf8d7d2893154f009c30c4fce5a7cd,android,0,117,2eadd95e2,f22794db8,ed41542d3,2008-02-25T01:54:32Z,0,0,0,0,1885.75,80,1275.480132,29.5,91,42,49,Java,19029,5,141
251,https://github.com/cgeo/cgeo/commit/1a8ce016a2aa0956e7d6c35a24e0c4bf9b91e6e9,android,413,1843,3a311f2a4,0a21fc6e3,1a8ce016a,2016-07-27T07:39:46Z,96,5855,268,5587,968.4545455,209,832.6424242,100,88,38,50,Java,148843,47,1844
252,https://github.com/geometer/FBReaderJ/commit/177343e5b37193aeea7cdd77e4ec9b015b8283bc,android,0,70,20a8b14f8,e2680503c,177343e5b,2008-01-06T15:43:54Z,0,0,0,0,2054.918167,93,1324.559738,31,150,77,73,Java,17363,5,91
253,https://github.com/Tasssadar/MultiROMMgr/commit/f1133d3eb04d1b0da458d1cb9af1b60912e352a8,android,14,14,5b03986,5b03986,f1133d3,2013-11-03T01:29:46Z,0,0,0,0,60.71335505,0,27.6742671,0,22,1,21,Java,4025,1,21
254,https://github.com/geometer/FBReaderJ/commit/d0bb36e188ddb236d1b0a9d67996647179a1091b,android,1858,1858,f6dbbef90,f6dbbef90,d0bb36e18,2014-05-24T14:17:37Z,170,198,99,99,602.2293907,0,478.1577061,0,6,1,5,Java,205883,7,2421
255,https://github.com/geometer/FBReaderJ/commit/c9d36a528f5e54f66c2790d18eff265f865ab519,android,198,198,982bbaf81,982bbaf81,c9d36a528,2012-02-21T04:45:06Z,65,33,9,24,1176.467172,0,796.1590909,0,11,1,10,Java,110202,7,1598
256,https://github.com/Evisceration/DeviceControl/commit/19aebef476e23b54626b389352ab61ef83ab07e4,android,0,51,84a3db87,1aebe08a,19aebef4,2014-03-14T18:32:10Z,0,0,0,0,729.4429066,0,626.7958478,0,157,52,105,Java,12428,6,75
257,https://github.com/geometer/FBReaderJ/commit/b63da852779d83d3885617211abac75427535912,android,0,98,d7a6a7261,ed41542d3,b63da8527,2008-02-25T14:45:03Z,0,0,0,0,1885.75,80,1275.480132,29.5,145,34,111,Java,19194,5,141
258,https://github.com/geometer/FBReaderJ/commit/00117fb6768bcc54917b0b4eeb8b4743728a5362,android,1,368,6bdb05485,f0ff15610,00117fb67,2010-05-01T14:29:59Z,0,0,0,0,1577.06721,102,992.5376782,39,113,26,87,Java,80680,7,937
259,https://github.com/geometer/FBReaderJ/commit/b1d8196975e7c0dbc52861ce09185773f4f6e72d,android,3,3,9ac93fbcd,9ac93fbcd,b1d819697,2008-02-24T05:41:13Z,0,0,0,0,1885.75,80,1275.480132,29.5,34,17,17,Java,18842,5,140
260,https://github.com/geometer/FBReaderJ/commit/b0c7cd6ad9b91319d90c575383dae0b304f1ce75,android,16,23,0bcb965de,8a15b513f,b0c7cd6ad,2008-03-25T00:00:39Z,0,0,0,0,1885.623333,71.5,1279.205,28,41,17,24,Java,25774,5,170
261,https://github.com/cgeo/cgeo/commit/8b5b62ee21ea1f84fc372fbba6197b46818ea8c0,android,125,599,7.88E+80,b0be00d3f,8b5b62ee2,2014-11-02T08:36:48Z,70,4454,141,4313,1270.290196,345,964.2235294,174,19,4,15,Java,117008,47,1211
262,https://github.com/geometer/FBReaderJ/commit/c8b0fe0569e15484bc760eda42ac85bd8b64cc8f,android,2,15,048da7507,bdbb275fe,c8b0fe056,2007-12-11T22:30:45Z,0,0,0,0,2055.773984,102,1325.585366,33,39,26,13,Java,15398,5,65
263,https://github.com/geometer/FBReaderJ/commit/b87957fa81e154c75e5559259be89da1843b550e,android,10,16,b457bde1e,510f265f4,b87957fa8,2007-12-11T22:13:34Z,0,0,0,0,2055.773984,102,1325.585366,33,12,3,9,Java,15410,5,65
264,https://github.com/SimpleMobileTools/Simple-Calendar/commit/69fe41829ee630639d9cced810b5ea960dd9f82f,android,1,344,a5a30582,570909dc,69fe4182,2017-11-06T22:58:01Z,99,267,21,246,514.8673469,123,435.3367347,57,34,17,17,Kotlin,17961,26,652
265,https://github.com/cgeo/cgeo/commit/1dda3fc6fcd2711f21fff8e28204757fa99f9861,android,50,50,f5343eac8,f5343eac8,1dda3fc6f,2012-12-16T10:21:51Z,25,2262,47,2215,1546.736544,473,1112.447592,271,4,2,2,Java,75405,47,525
266,https://github.com/Evisceration/DeviceControl/commit/1b8de764659f29f181048370d743164b49aff875,android,2,744,5c63daf4,7e63d067,1b8de764,2016-01-17T22:14:08Z,0,12,3,9,99.97916667,0,112.3802083,0,53,17,36,Java,37833,7,749
267,https://github.com/mapbox/mapbox-android-demo/commit/298ad89b33dac84b48f8f2dbfd0fd33b33a0b063,android,105,201,e533eb9,581b7bd,298ad89,2016-12-13T20:58:01Z,16,183,1,182,1498.475862,198,319.6,25,95,52,43,Java,9226,12,1038
268,https://github.com/raatmarien/red-moon/commit/1c9b7f609f689f0f7edfe3d47ab43d7b51c28e3d,android,0,0,3c9a473,3c9a473,1c9b7f6,2015-06-24T06:57:48Z,0,0,0,0,217.4414414,4,165.8108108,1,4,2,2,Kotlin,1704,2,10
269,https://github.com/cgeo/cgeo/commit/ab7740274e76ee7b5b1dc9217735b7ad5357e269,android,4,53,3a311f2a4,014cc33bd,ab7740274,2011-09-02T19:51:27Z,1,353,8,345,2022.91924,577,1571.745843,292,481,287,194,Java,42488,29,54
270,https://github.com/geometer/FBReaderJ/commit/ff3ea908215a8298e55902c4a67f8d8345f816a1,android,0,1854,8dd12e55d,db9306362,ff3ea9082,2013-01-07T22:43:39Z,92,105,55,50,784.7942857,0,570.1942857,0,351,32,319,Java,180322,7,1919
271,https://github.com/geometer/FBReaderJ/commit/646cf02c84b29f035edceabb5b8c3bfa397b3d56,android,34,83,00dd20c0a,1ab020335,646cf02c8,2008-02-11T11:39:15Z,0,0,0,0,2047.130363,86.5,1319.080858,30,118,35,83,Java,16381,5,127
272,https://github.com/owncloud/android/commit/d4f8391f509b4b211d6742db6db546b80e8277c7,android,4,56,435b31ba4,461364f68,d4f8391f5,2012-07-11T11:51:57Z,0,0,0,0,2156.99734,708.5,1876.396277,396,167,6,161,Java,10947,4,332
273,https://github.com/geometer/FBReaderJ/commit/ab72a293dfd64af44bca93072bb39ec7bc7df9c1,android,2,1512,d06b2cefc,277fe6cbe,ab72a293d,2012-01-29T03:14:25Z,60,32,9,23,1355.696742,0,807.2706767,0,231,83,148,Java,109320,7,1575
274,https://github.com/geometer/FBReaderJ/commit/f5d330f1b43946241f1b760f37e64d9796c93cf7,android,0,1414,08442edaf,4bd0341cb,f5d330f1b,2012-02-26T03:53:26Z,65,36,11,25,1142.488608,0,796.478481,0,139,42,97,Java,154418,7,1603
275,https://github.com/geometer/FBReaderJ/commit/d5a702052f8528a83a9b829eec2360cc7000a47b,android,96,96,bf559f0e4,bf559f0e4,d5a702052,2014-05-23T23:25:46Z,170,198,99,99,602.2293907,0,478.1577061,0,14,5,9,Java,205877,7,2420
276,https://github.com/eolwral/OSMonitor/commit/964e27cd8bf51a7e8b20a32c8f41183d6ddae97b,android,25,25,978a4f1,978a4f1,964e27c,2014-05-25T08:36:55Z,0,35,7,28,348.8776978,0,1261.719424,0,6,3,3,Java,200444,2,392
277,https://github.com/Evisceration/DeviceControl/commit/f4e4a80e04fe0de25a7a66b690740e0f9cba67dc,android,0,518,5c63daf4,97d5c813,f4e4a80e,2015-06-06T11:55:07Z,0,11,3,8,124.08,0,164.5244444,0,295,123,172,Java,40522,7,524
278,https://github.com/asksven/BetterBatteryStats/commit/a4374c0922ccd148bae16cbf75a403d5aae6fb92,android,10,376,de07c77f,44d23fb9,a4374c09,2018-01-06T10:13:07Z,142,818,56,762,98.76666667,0,109.5333333,0,45,29,16,Java,30900,1,391
279,https://github.com/geometer/FBReaderJ/commit/216b946acf98fe0d6727f43ff85a0407f5741688,android,1,25,8dd12e55d,96026c669,216b946ac,2008-01-05T21:20:25Z,0,0,0,0,2054.823529,93,1324.674837,31.5,483,239,244,Java,17403,5,90
280,https://github.com/cgeo/cgeo/commit/6630ac7b85b2726df247c9fefa120e35e79dcd24,android,10,1054,4f7c67407,8048d631e,6630ac7b8,2014-08-04T15:54:57Z,63,4116,106,4010,1270.720149,384,943.8768657,183.5,84,42,42,Java,109645,47,1121
281,https://github.com/geometer/FBReaderJ/commit/d2ad7deeca1810dce72cef4c476b243fd810c592,android,0,64,08ac45f2b,065fbdf46,d2ad7deec,2007-12-13T03:28:13Z,0,0,0,0,2055.773984,102,1325.585366,33,333,108,225,Java,15468,5,67
282,https://github.com/geometer/FBReaderJ/commit/373e4fab28de5aae2b977e65825ab0e56d1eaeb3,android,4,30,4b833c39d,78086e93a,373e4fab2,2007-12-11T23:05:38Z,0,0,0,0,2055.773984,102,1325.585366,33,40,23,17,Java,15395,5,65
283,https://github.com/cgeo/cgeo/commit/9b5502013ea9e3d9d1e48e43a0fba11eb7a3c6bb,android,561,916,624876a77,8d8a9d9a5,9b5502013,2016-07-22T21:42:53Z,96,5850,265,5585,972.4277108,209.5,834.2349398,101.5,33,14,19,Java,148807,47,1839
284,https://github.com/geometer/FBReaderJ/commit/a1b19524a47b7c2f6ab2d634bf1b94e84946ea50,android,1,348,08442edaf,eebd83104,a1b19524a,2009-03-27T08:19:19Z,0,0,0,0,1948.532847,108,1305.414234,39,257,112,145,Java,31510,6,537
285,https://github.com/geometer/FBReaderJ/commit/c765fa9b5ea859c147a025d4ecf6adec021e030e,android,153,613,acdfd1fdc,aa4791db4,c765fa9b5,2012-09-16T10:49:41Z,82,71,34,37,795.5546448,0,558.8442623,0,69,13,56,Java,176933,7,1806
286,https://github.com/Evisceration/DeviceControl/commit/db56b32af432f8106de1cf5c13733da8adcabff7,android,3,31,977bb7e8,41df1f64,db56b32a,2014-04-01T10:07:04Z,0,0,0,0,653.9825175,0,577.3811189,0,746,256,490,Java,15294,6,93
287,https://github.com/raatmarien/red-moon/commit/3c9a473cac60de154d1246c89027181621e23c3b,android,0,4,8f3f3c5,84c0f77,3c9a473,2015-06-24T06:56:06Z,0,0,0,0,217.4414414,4,165.8108108,1,148,110,38,Kotlin,1703,2,10
288,https://github.com/cgeo/cgeo/commit/0ffc68892d75a9d6570354d0f04b0cfda7d978cd,android,6,160,3a311f2a4,e2786b435,0ffc68892,2011-12-18T10:42:19Z,12,900,20,880,1607.02963,532,1109.25679,284,136,65,71,Java,57251,39,161
289,https://github.com/geometer/FBReaderJ/commit/aef86442f38fd3b5229b32c893a34759abd4aee3,android,0,63,23c429502,9ac4d6bad,aef86442f,2007-12-09T19:21:27Z,0,0,0,0,2055.773984,102,1325.585366,33,179,76,103,Java,14965,5,63
290,https://github.com/geometer/FBReaderJ/commit/8531c44dc5a1f84d9f7b1b1dd95b4b26917de24e,android,0,1407,2b41a177b,7b618877d,8531c44dc,2013-03-09T17:48:36Z,96,121,66,55,745.3654971,0,543.6578947,0,125,81,44,Java,184688,7,1980
291,https://github.com/connectbot/connectbot//commit/540c693d2c0fdd10426468de6b66982d02a3ec91,android,2,61,cbf1af86,02b5d6cd,540c693d,2008-10-28T06:32:12Z,0,0,0,0,559.6660808,0,406.3391916,0,4,3,1,Java,19009,2,2739
292,https://github.com/cgeo/cgeo/commit/ccb34a3271cf4fe2be23e57829df84efa307062b,android,276,687,815ee2507,8e4116bc4,ccb34a327,2016-07-26T08:47:07Z,96,5854,268,5586,968.4545455,209,832.6424242,100,6,2,4,Java,148834,47,1843
293,https://github.com/geometer/FBReaderJ/commit/4e59beb0e9e8b25237c83f909ab3b33159ae768d,android,526,526,c232934e7,c232934e7,4e59beb0e,2011-12-02T21:20:26Z,53,17,1,16,1353.526961,4,799.5759804,1.5,9,2,7,Java,103374,7,1517
294,https://github.com/SimpleMobileTools/Simple-Camera/commit/b94d7305eafc43a7174ca73b8905c2b0239061bf,android,0,256,1095ed5,9aa7935,b94d730,2017-12-01T13:27:15Z,48,98,8,90,85.48421053,1,67.47368421,0,57,28,29,Kotlin,3332,28,600
295,https://github.com/cgeo/cgeo/commit/1e983fc9c4cb324d8a541eaee81a0c8f6802152c,android,38,1731,4f7c67407,129603733,1e983fc9c,2016-06-11T07:04:19Z,96,5780,257,5523,962.6337209,218.5,819.3372093,106,199,80,119,Java,150117,47,1798
296,https://github.com/geometer/FBReaderJ/commit/b5ca143a942cf6fbd17d656d95aa179784c3fc02,android,256,256,fab9fe442,fab9fe442,b5ca143a9,2014-02-24T00:59:06Z,142,185,92,93,647.3195876,0,476.5704467,0,28,15,13,Java,197436,7,2332
297,https://github.com/geometer/FBReaderJ/commit/ef496356948f39efdb18dbff92ef8d9df6978932,android,686,686,6df63fb60,6df63fb60,ef4963569,2010-04-05T11:01:08Z,0,0,0,0,1687.226721,108,1096.797571,40.5,6,1,5,Java,76136,7,911
298,https://github.com/geometer/FBReaderJ/commit/202f0a4a47f7e757e74a0b8c39e3028f434fe951,android,0,3,9ac93fbcd,91847a389,202f0a4a4,2008-02-24T06:08:57Z,0,0,0,0,1885.75,80,1275.480132,29.5,29,17,12,Java,18834,5,140
299,https://github.com/bitcoin-wallet/bitcoin-wallet/commit/06b9048809443aeeb2e4a5e7fa7945e70f3197f8,android,518,518,84d0f6e2,84d0f6e2,06b90488,2012-12-07T15:08:37Z,0,1,1,0,338.8591549,73,250.5915493,38,5,2,3,Java,14140,1,642
300,https://github.com/duckduckgo/android/commit/47570f5d846459634312b1ca9d3133e42f96ed77,android,4,4,111ec01,111ec01,47570f5,2018-01-19T19:59:56Z,12,127,2,125,1266.102273,409.5,516.6477273,113.5,94,34,60,Kotlin,21689,7,376
301,https://github.com/bitcoin-wallet/bitcoin-wallet/commit/df4bd6706c299fa589cd7804b4f6d878044c868a,android,484,484,c4bde87a,c4bde87a,df4bd670,2012-11-29T23:54:50Z,0,1,1,0,338.6882022,73,250.5140449,38.5,4,1,3,Java,14112,1,634
302,https://github.com/bitcoin-wallet/bitcoin-wallet/commit/26bfc105048cc3095f73686ce699e4eea6b7c1b0,android,18,264,b98e64d4,c7ba6a1d,26bfc105,2012-11-29T23:54:50Z,0,1,1,0,338.6882022,73,250.5140449,38.5,9,4,5,Java,14111,1,634
303,https://github.com/bitcoin-wallet/bitcoin-wallet/commit/6d6ce57a4bed1eee7a502de959d69656081684a7,android,401,401,d9f996e2,d9f996e2,6d6ce57a,2014-10-02T22:40:53Z,55,138,15,123,274.8269231,41,236.9615385,21,2,1,1,Java,28325,13,1306
304,https://github.com/Kennyc1012/Opengur/commit/759bf90763d28ed9dd9b989246949a206e5da65e,android,3,56,4b4c09e8,dee1cfac,759bf907,2014-09-18T00:05:50Z,0,0,0,0,352.0381679,0,304.2557252,0,2719,177,2542,Java,11859,1,60
305,https://github.com/Kennyc1012/Opengur/commit/0c291e7b97a3a06f02db244ac0005e41c3aa3155,android,2,41,4b4c09e8,aa0dffcb,0c291e7b,2014-09-03T22:51:39Z,0,0,0,0,361.8484848,0,304.9242424,0,639,212,427,Java,9943,1,45
306,https://github.com/naman14/Timber/commit/f6c41b9b9da7c3e6b9667b04b0b946955944e4c0,android,0,203,7870ee4,a53e5dc,f6c41b9,2016-01-01T17:42:54Z,0,110,26,84,69.13333333,0,31.07692308,0,420,150,270,Java,20812,19,208
307,https://github.com/duckduckgo/android/commit/5f1c1005c8e65bf945efd07ab1c9197b2546ed1d,android,27,103,10ce192,e4a3263,5f1c100,2018-06-20T13:56:21Z,41,293,11,282,1225.469697,311.5,501.8636364,113.5,687,284,403,Kotlin,35423,12,528
308,https://github.com/jonasoreland/runnerup/commit/b2d2fcad2569f6e6b16c58b898007a270c0eba3a,android,161,161,ffed7c9f,ffed7c9f,b2d2fcad,2015-01-01T15:11:10Z,35,151,17,134,592.1497976,15,475.8582996,5,47,20,27,Java,32077,14,767
309,https://github.com/wordpress-mobile/WordPress-iOS/commit/735c0106012d13ac63e17e5a4dfbf059823d921e,ios,0,285,de1bf3e92c,a9849a6e14,735c010601,2009-07-09T04:22:02Z,6,0,0,0,11768.35647,2197,12294.25516,1322,74,56,18,Swift,13249,7,354
310,https://github.com/wordpress-mobile/WordPress-iOS/commit/65f1818c4973fad666c5d25dc9e788cb083884ce,ios,0,0,c2a1b18506,c2a1b18506,65f1818c49,2013-05-16T10:19:25Z,37,4,0,4,16991.2741,3529,18192.36145,2012,50,24,26,Swift,84823,13,1761
311,https://github.com/CatchChat/Yep/commit/883e2f8133c1c957344cf41e56586cf6a641098c,ios,0,220,bd590ebd,910e60e2,883e2f81,2015-10-29T13:31:51Z,0,1,0,1,651.6127451,0,461.1813725,0,184,86,98,Swift,26984,2,228
312,https://github.com/mumble-voip/mumble-iphoneos/commit/f23b5398b5b82c0b3aa97bc55b9ff61a5ad3e778,ios,108,108,858b06b,858b06b,f23b539,2012-03-20T02:09:01Z,3,49,7,42,25.32653061,0,55.92857143,0,2,1,1,Objective-C,17943,1,807
313,https://github.com/wordpress-mobile/WordPress-iOS/commit/c583de2d20a77c9f4620351a01e15f29d3eba067,ios,42,42,bad10eae70,bad10eae70,c583de2d20,2012-07-04T10:11:19Z,26,0,0,0,16107.07958,3327,16988.54377,1938,4,2,2,Swift,69075,13,1445
